Date,Open,High,Low,Close,Adj Close,Volume
2012-07-05,5297.0498046875,5333.64990234375,5288.85009765625,5327.2998046875,5327.2998046875,0
2012-07-06,5324.7001953125,5327.2001953125,5287.75,5316.9501953125,5316.9501953125,0
2012-07-09,5283.7001953125,5300.60009765625,5257.75,5275.14990234375,5275.14990234375,0
2012-07-10,5286.60009765625,5348.5498046875,5284.5498046875,5345.35009765625,5345.35009765625,0
2012-07-11,5315.25,5336.4501953125,5300.25,5306.2998046875,5306.2998046875,0
2012-07-12,5240.0,5261.75,5217.7001953125,5235.25,5235.25,0
2012-07-13,5242.75,5267.14990234375,5216.85009765625,5227.25,5227.25,0
2012-07-16,5232.35009765625,5246.85009765625,5190.4501953125,5197.25,5197.25,0
2012-07-17,5228.0498046875,5236.7001953125,5181.7001953125,5192.85009765625,5192.85009765625,0
2012-07-18,5199.10009765625,5222.85009765625,5169.0498046875,5216.2998046875,5216.2998046875,0
2012-07-19,5249.85009765625,5257.75,5233.14990234375,5242.7001953125,5242.7001953125,0
2012-07-20,5233.5498046875,5238.7001953125,5197.5,5205.10009765625,5205.10009765625,0
2012-07-23,5163.25,5164.2001953125,5108.10009765625,5117.9501953125,5117.9501953125,0
2012-07-24,5128.7998046875,5144.0,5103.25,5128.2001953125,5128.2001953125,0
2012-07-25,5118.39990234375,5121.60009765625,5076.60009765625,5109.60009765625,5109.60009765625,0
2012-07-26,5126.2998046875,5126.2998046875,5032.39990234375,5043.0,5043.0,0
2012-07-27,5124.2998046875,5149.9501953125,5077.5,5099.85009765625,5099.85009765625,0
2012-07-30,5129.75,5206.60009765625,5129.75,5199.7998046875,5199.7998046875,0
2012-07-31,5214.85009765625,5234.5498046875,5154.0498046875,5229.0,5229.0,0
2012-08-01,5220.7001953125,5246.35009765625,5212.64990234375,5240.5,5240.5,0
2012-08-02,5233.10009765625,5236.89990234375,5209.9501953125,5227.75,5227.75,0
2012-08-03,5195.60009765625,5220.2001953125,5164.64990234375,5215.7001953125,5215.7001953125,0
2012-08-06,5260.85009765625,5293.2001953125,5260.85009765625,5282.5498046875,5282.5498046875,0
2012-08-07,5295.39990234375,5350.10009765625,5281.64990234375,5336.7001953125,5336.7001953125,0
2012-08-08,5345.25,5377.60009765625,5331.0498046875,5338.0,5338.0,0
2012-08-09,5348.2998046875,5368.2001953125,5312.10009765625,5322.9501953125,5322.9501953125,0
2012-08-10,5308.2001953125,5330.10009765625,5294.10009765625,5320.39990234375,5320.39990234375,0
2012-08-13,5316.35009765625,5352.4501953125,5309.0498046875,5347.89990234375,5347.89990234375,0
2012-08-14,5343.25,5387.0498046875,5328.7998046875,5380.35009765625,5380.35009765625,0
2012-08-16,5385.9501953125,5390.64990234375,5356.64990234375,5362.9501953125,5362.9501953125,0
2012-08-17,5368.60009765625,5399.9501953125,5341.7001953125,5366.2998046875,5366.2998046875,0
2012-08-21,5368.7001953125,5425.14990234375,5368.7001953125,5421.0,5421.0,0
2012-08-22,5395.75,5433.35009765625,5394.7998046875,5412.85009765625,5412.85009765625,0
2012-08-23,5426.14990234375,5448.60009765625,5393.85009765625,5415.35009765625,5415.35009765625,0
2012-08-24,5392.60009765625,5399.64990234375,5371.0,5386.7001953125,5386.7001953125,0
2012-08-27,5387.85009765625,5399.14990234375,5346.64990234375,5350.25,5350.25,0
2012-08-29,5343.85009765625,5345.5,5282.7001953125,5287.7998046875,5287.7998046875,0
2012-08-30,5268.60009765625,5342.7998046875,5255.0498046875,5315.0498046875,5315.0498046875,0
2012-08-31,5298.2001953125,5303.25,5238.89990234375,5258.5,5258.5,0
2012-09-03,5276.5,5295.7998046875,5243.14990234375,5253.75,5253.75,0
2012-09-04,5249.14990234375,5278.35009765625,5233.2001953125,5274.0,5274.0,0
2012-09-05,5243.89990234375,5259.5,5215.7001953125,5225.7001953125,5225.7001953125,0
2012-09-06,5217.64990234375,5260.60009765625,5217.64990234375,5238.39990234375,5238.39990234375,0
2012-09-07,5309.4501953125,5347.14990234375,5309.2001953125,5342.10009765625,5342.10009765625,0
2012-09-10,5361.89990234375,5375.4501953125,5349.10009765625,5363.4501953125,5363.4501953125,0
2012-09-11,5336.10009765625,5393.35009765625,5332.10009765625,5390.0,5390.0,0
2012-09-12,5404.4501953125,5435.5498046875,5393.9501953125,5431.0,5431.0,0
2012-09-13,5435.2001953125,5447.4501953125,5421.85009765625,5435.35009765625,5435.35009765625,0
2012-09-14,5528.35009765625,5586.64990234375,5526.9501953125,5577.64990234375,5577.64990234375,0
2012-09-17,5631.75,5652.2001953125,5585.14990234375,5610.0,5610.0,0
2012-09-18,5602.39990234375,5620.5498046875,5586.4501953125,5600.0498046875,5600.0498046875,0
2012-09-20,5536.9501953125,5581.35009765625,5534.89990234375,5554.25,5554.25,0
2012-09-21,5577.0,5720.0,5575.4501953125,5691.14990234375,5691.14990234375,0
2012-09-24,5691.9501953125,5709.85009765625,5662.75,5669.60009765625,5669.60009765625,0
2012-09-25,5674.89990234375,5702.7001953125,5652.4501953125,5673.89990234375,5673.89990234375,0
2012-09-26,5653.39990234375,5672.7998046875,5638.64990234375,5663.4501953125,5663.4501953125,0
2012-09-27,5673.75,5693.7001953125,5639.7001953125,5649.5,5649.5,0
2012-09-28,5684.7998046875,5735.14990234375,5683.4501953125,5703.2998046875,5703.2998046875,0
2012-10-01,5704.75,5722.9501953125,5694.0,5718.7998046875,5718.7998046875,0
2012-10-03,5727.7001953125,5743.25,5715.7998046875,5731.25,5731.25,0
2012-10-04,5751.5498046875,5807.25,5751.35009765625,5787.60009765625,5787.60009765625,0
2012-10-05,5815.0,5815.35009765625,4888.2001953125,5746.9501953125,5746.9501953125,0
2012-10-08,5751.85009765625,5751.85009765625,5666.2001953125,5676.0,5676.0,0
2012-10-09,5708.14990234375,5728.64990234375,5677.89990234375,5704.60009765625,5704.60009765625,0
2012-10-10,5671.14990234375,5686.5,5647.0498046875,5652.14990234375,5652.14990234375,0
2012-10-11,5663.5,5721.10009765625,5636.9501953125,5708.0498046875,5708.0498046875,0
2012-10-12,5681.7001953125,5725.0,5659.35009765625,5676.0498046875,5676.0498046875,0
2012-10-15,5674.25,5693.7001953125,5651.0498046875,5687.25,5687.25,0
2012-10-16,5705.60009765625,5714.0,5635.60009765625,5648.0,5648.0,0
2012-10-17,5681.10009765625,5684.35009765625,5633.89990234375,5660.25,5660.25,0
2012-10-18,5675.2998046875,5722.5,5650.5498046875,5718.7001953125,5718.7001953125,0
2012-10-19,5703.2998046875,5711.7001953125,5660.0,5684.25,5684.25,0
2012-10-22,5667.60009765625,5721.5498046875,5658.0498046875,5717.14990234375,5717.14990234375,0
2012-10-23,5715.64990234375,5720.7998046875,5681.4501953125,5691.39990234375,5691.39990234375,0
2012-10-25,5688.7998046875,5718.75,5685.7001953125,5705.2998046875,5705.2998046875,0
2012-10-29,5665.2001953125,5698.2998046875,5645.10009765625,5665.60009765625,5665.60009765625,0
2012-10-30,5656.35009765625,5689.89990234375,5589.89990234375,5597.89990234375,5597.89990234375,0
2012-10-31,5596.75,5624.39990234375,5583.0498046875,5619.7001953125,5619.7001953125,0
2012-11-01,5609.85009765625,5649.75,5601.9501953125,5645.0498046875,5645.0498046875,0
2012-11-02,5696.35009765625,5711.2998046875,5682.5498046875,5697.7001953125,5697.7001953125,0
2012-11-05,5693.0498046875,5709.2001953125,5679.5,5704.2001953125,5704.2001953125,0
2012-11-06,5694.10009765625,5730.7998046875,5693.64990234375,5724.39990234375,5724.39990234375,0
2012-11-07,5718.60009765625,5777.2998046875,5711.39990234375,5760.10009765625,5760.10009765625,0
2012-11-08,5709.0,5744.5,5693.9501953125,5738.75,5738.75,0
2012-11-09,5731.10009765625,5751.7001953125,5677.75,5686.25,5686.25,0
2012-11-12,5688.4501953125,5718.89990234375,5665.75,5683.7001953125,5683.7001953125,0
2012-11-15,5650.35009765625,5651.64990234375,5603.5498046875,5631.0,5631.0,0
2012-11-16,5624.7998046875,5650.14990234375,5559.7998046875,5574.0498046875,5574.0498046875,0
2012-11-19,5577.2998046875,5592.75,5549.25,5571.39990234375,5571.39990234375,0
2012-11-20,5604.7998046875,5613.7001953125,5548.35009765625,5571.5498046875,5571.5498046875,0
2012-11-21,5582.5,5620.2001953125,5561.39990234375,5614.7998046875,5614.7998046875,0
2012-11-22,5628.60009765625,5643.35009765625,5608.0,5627.75,5627.75,0
2012-11-23,5635.4501953125,5637.75,5593.5498046875,5626.60009765625,5626.60009765625,0
2012-11-26,5648.64990234375,5649.2001953125,5623.4501953125,5635.89990234375,5635.89990234375,0
2012-11-27,5658.5,5733.2001953125,5658.0,5727.4501953125,5727.4501953125,0
2012-11-29,5736.7001953125,5833.5,5736.10009765625,5825.0,5825.0,0
2012-11-30,5836.0,5885.25,5827.85009765625,5879.85009765625,5879.85009765625,0
2012-12-03,5878.25,5899.14990234375,5854.60009765625,5870.9501953125,5870.9501953125,0
2012-12-04,5866.7998046875,5894.9501953125,5859.0,5889.25,5889.25,0
2012-12-05,5906.60009765625,5917.7998046875,5891.35009765625,5900.5,5900.5,0
2012-12-06,5926.2998046875,5942.5498046875,5838.89990234375,5930.89990234375,5930.89990234375,0
2012-12-07,5934.0,5949.85009765625,5888.64990234375,5907.39990234375,5907.39990234375,0
2012-12-10,5916.0498046875,5919.9501953125,5888.10009765625,5908.89990234375,5908.89990234375,0
2012-12-11,5923.7998046875,5965.14990234375,5865.4501953125,5898.7998046875,5898.7998046875,0
2012-12-12,5917.7998046875,5924.60009765625,5874.25,5888.0,5888.0,0
2012-12-13,5900.35009765625,5907.4501953125,5841.35009765625,5851.5,5851.5,0
2012-12-14,5846.89990234375,5886.10009765625,5839.14990234375,5879.60009765625,5879.60009765625,0
2012-12-17,5860.5,5886.0498046875,5850.14990234375,5857.89990234375,5857.89990234375,0
2012-12-18,5873.60009765625,5905.7998046875,5823.14990234375,5896.7998046875,5896.7998046875,0
2012-12-19,5917.2998046875,5939.39990234375,5910.7998046875,5929.60009765625,5929.60009765625,0
2012-12-20,5934.4501953125,5937.60009765625,5881.4501953125,5916.39990234375,5916.39990234375,0
2012-12-21,5888.0,5888.0,5841.64990234375,5847.7001953125,5847.7001953125,0
2012-12-24,5869.0,5871.89990234375,5844.7001953125,5855.75,5855.75,0
2012-12-26,5864.9501953125,5917.2998046875,5859.5498046875,5905.60009765625,5905.60009765625,0
2012-12-27,5930.2001953125,5930.7998046875,5864.7001953125,5870.10009765625,5870.10009765625,0
2012-12-28,5887.14990234375,5915.75,5879.5,5908.35009765625,5908.35009765625,0
2012-12-31,5901.2001953125,5919.0,5897.14990234375,5905.10009765625,5905.10009765625,0
2013-01-02,5982.60009765625,6006.0498046875,5982.0,5993.25,5993.25,0
2013-01-03,6015.7998046875,6017.0,5986.5498046875,6009.5,6009.5,0
2013-01-04,6011.9501953125,6020.75,5981.5498046875,6016.14990234375,6016.14990234375,0
2013-01-07,6042.14990234375,6042.14990234375,5977.14990234375,5988.39990234375,5988.39990234375,0
2013-01-08,5983.4501953125,6007.0498046875,5964.39990234375,6001.7001953125,6001.7001953125,0
2013-01-09,6006.2001953125,6020.10009765625,5958.4501953125,5971.5,5971.5,0
2013-01-10,5998.7998046875,6005.14990234375,5947.2998046875,5968.64990234375,5968.64990234375,0
2013-01-11,6012.39990234375,6018.85009765625,5940.60009765625,5951.2998046875,5951.2998046875,0
2013-01-14,5967.2001953125,6036.89990234375,5962.14990234375,6024.0498046875,6024.0498046875,0
2013-01-15,6037.85009765625,6068.5,6018.60009765625,6056.60009765625,6056.60009765625,0
2013-01-16,6049.0,6055.9501953125,5992.0498046875,6001.85009765625,6001.85009765625,0
2013-01-17,6001.25,6053.2001953125,5988.10009765625,6039.2001953125,6039.2001953125,0
2013-01-18,6059.85009765625,6083.39990234375,6048.2998046875,6064.39990234375,6064.39990234375,0
2013-01-21,6085.75,6094.35009765625,6065.10009765625,6082.2998046875,6082.2998046875,130900
2013-01-22,6080.14990234375,6101.2998046875,6040.5,6048.5,6048.5,129000
2013-01-23,6052.85009765625,6069.7998046875,6021.14990234375,6054.2998046875,6054.2998046875,137000
2013-01-24,6046.2001953125,6065.2998046875,6007.85009765625,6019.35009765625,6019.35009765625,185200
2013-01-25,6024.5,6080.5498046875,6014.4501953125,6074.64990234375,6074.64990234375,147600
2013-01-28,6082.10009765625,6088.39990234375,6061.39990234375,6074.7998046875,6074.7998046875,113100
2013-01-29,6064.7001953125,6111.7998046875,6042.4501953125,6049.89990234375,6049.89990234375,157600
2013-01-30,6065.0,6071.9501953125,6044.14990234375,6055.75,6055.75,124200
2013-01-31,6045.64990234375,6058.0498046875,6025.14990234375,6034.75,6034.75,168500
2013-02-01,6040.9501953125,6052.9501953125,5983.2001953125,5998.89990234375,5998.89990234375,159300
2013-02-04,6025.2001953125,6038.5,5981.25,5987.25,5987.25,141700
2013-02-05,5948.2001953125,5970.35009765625,5946.89990234375,5956.89990234375,5956.89990234375,136200
2013-02-06,5988.0498046875,5990.89990234375,5953.14990234375,5959.2001953125,5959.2001953125,157800
2013-02-07,5936.4501953125,5978.5,5927.60009765625,5938.7998046875,5938.7998046875,157600
2013-02-08,5929.10009765625,5953.7001953125,5883.64990234375,5903.5,5903.5,192600
2013-02-11,5920.0498046875,5924.14990234375,5879.10009765625,5897.85009765625,5897.85009765625,122000
2013-02-12,5894.35009765625,5927.64990234375,5886.4501953125,5922.5,5922.5,142800
2013-02-13,5943.14990234375,5969.5,5922.9501953125,5932.9501953125,5932.9501953125,142600
2013-02-14,5933.2001953125,5940.2001953125,5884.5498046875,5896.9501953125,5896.9501953125,143800
2013-02-15,5869.9501953125,5899.9501953125,5853.89990234375,5887.39990234375,5887.39990234375,125100
2013-02-18,5888.64990234375,5911.0,5878.4501953125,5898.2001953125,5898.2001953125,114300
2013-02-19,5900.2001953125,5947.5498046875,5883.14990234375,5939.7001953125,5939.7001953125,101000
2013-02-20,5966.2998046875,5971.0,5937.5498046875,5943.0498046875,5943.0498046875,135400
2013-02-21,5909.64990234375,5921.14990234375,5844.39990234375,5852.25,5852.25,159400
2013-02-22,5837.9501953125,5873.7998046875,5835.7998046875,5850.2998046875,5850.2998046875,157000
2013-02-25,5870.5498046875,5878.39990234375,5825.0,5854.75,5854.75,125100
2013-02-26,5838.2998046875,5838.85009765625,5748.60009765625,5761.35009765625,5761.35009765625,157400
2013-02-27,5784.89990234375,5818.2001953125,5749.7001953125,5796.89990234375,5796.89990234375,175200
2013-02-28,5834.35009765625,5849.89990234375,5671.89990234375,5693.0498046875,5693.0498046875,334900
2013-03-01,5702.4501953125,5739.4501953125,5679.89990234375,5719.7001953125,5719.7001953125,174500
2013-03-04,5704.7001953125,5712.0,5663.60009765625,5698.5,5698.5,144900
2013-03-05,5722.4501953125,5790.10009765625,5722.39990234375,5784.25,5784.25,154400
2013-03-06,5816.39990234375,5828.7001953125,5795.0498046875,5818.60009765625,5818.60009765625,156900
2013-03-07,5801.2998046875,5878.0,5801.2998046875,5863.2998046875,5863.2998046875,134700
2013-03-08,5883.64990234375,5952.85009765625,5883.0,5945.7001953125,5945.7001953125,150800
2013-03-11,5946.10009765625,5971.2001953125,5930.35009765625,5942.35009765625,5942.35009765625,125400
2013-03-12,5944.60009765625,5952.0,5893.64990234375,5914.10009765625,5914.10009765625,115900
2013-03-13,5884.7998046875,5893.85009765625,5842.25,5851.2001953125,5851.2001953125,116700
2013-03-14,5845.9501953125,5920.14990234375,5791.75,5908.9501953125,5908.9501953125,149000
2013-03-15,5914.89990234375,5945.64990234375,5861.0,5872.60009765625,5872.60009765625,152200
2013-03-18,5816.75,5850.2001953125,5814.35009765625,5835.25,5835.25,102700
2013-03-19,5859.5,5863.60009765625,5724.2998046875,5745.9501953125,5745.9501953125,182300
2013-03-20,5740.5498046875,5745.2998046875,5682.2998046875,5694.39990234375,5694.39990234375,187600
2013-03-21,5705.89990234375,5757.75,5647.9501953125,5658.75,5658.75,179200
2013-03-22,5659.7998046875,5691.4501953125,5631.7998046875,5651.35009765625,5651.35009765625,165300
2013-03-25,5707.2998046875,5718.39990234375,5624.39990234375,5633.85009765625,5633.85009765625,150400
2013-03-26,5613.75,5655.2998046875,5612.0498046875,5641.60009765625,5641.60009765625,126500
2013-03-28,5647.75,5692.9501953125,5604.85009765625,5682.5498046875,5682.5498046875,209700
2013-04-01,5697.35009765625,5720.9501953125,5675.89990234375,5704.39990234375,5704.39990234375,97800
2013-04-02,5701.7001953125,5754.60009765625,5687.14990234375,5748.10009765625,5748.10009765625,106400
2013-04-03,5740.2001953125,5744.9501953125,5650.10009765625,5672.89990234375,5672.89990234375,140700
2013-04-04,5640.64990234375,5644.4501953125,5565.64990234375,5574.75,5574.75,134600
2013-04-05,5568.10009765625,5577.2998046875,5534.7001953125,5553.25,5553.25,137500
2013-04-08,5550.5,5569.2001953125,5537.0498046875,5542.9501953125,5542.9501953125,97000
2013-04-09,5568.75,5603.0498046875,5487.0,5495.10009765625,5495.10009765625,138200
2013-04-10,5536.25,5569.25,5477.2001953125,5558.7001953125,5558.7001953125,128600
2013-04-11,5601.64990234375,5610.64990234375,5542.85009765625,5594.0,5594.0,146800
2013-04-12,5520.7001953125,5544.5,5494.89990234375,5528.5498046875,5528.5498046875,127300
2013-04-15,5508.5,5592.85009765625,5500.2998046875,5568.39990234375,5568.39990234375,142900
2013-04-16,5562.4501953125,5699.25,5555.85009765625,5688.9501953125,5688.9501953125,142700
2013-04-17,5708.64990234375,5732.14990234375,5669.0,5688.7001953125,5688.7001953125,154600
2013-04-18,5682.7001953125,5794.35009765625,5681.85009765625,5783.10009765625,5783.10009765625,149900
2013-04-22,5789.85009765625,5844.85009765625,5789.7998046875,5834.39990234375,5834.39990234375,135100
2013-04-23,5843.10009765625,5844.2998046875,5791.5498046875,5836.89990234375,5836.89990234375,132200
2013-04-25,5856.10009765625,5924.60009765625,5853.2998046875,5916.2998046875,5916.2998046875,199600
2013-04-26,5899.75,5907.0498046875,5860.5,5871.4501953125,5871.4501953125,141300
2013-04-29,5877.60009765625,5918.64990234375,5868.7998046875,5904.10009765625,5904.10009765625,118900
2013-04-30,5932.60009765625,5962.2998046875,5867.7998046875,5930.2001953125,5930.2001953125,153200
2013-05-02,5911.39990234375,6019.4501953125,5910.9501953125,5999.35009765625,5999.35009765625,162400
2013-05-03,5993.5,6000.2998046875,5930.14990234375,5944.0,5944.0,145800
2013-05-06,5944.89990234375,5976.5,5928.4501953125,5971.0498046875,5971.0498046875,110200
2013-05-07,5983.4501953125,6050.5,5982.9501953125,6043.5498046875,6043.5498046875,136400
2013-05-08,6064.14990234375,6083.5498046875,6024.9501953125,6069.2998046875,6069.2998046875,122300
2013-05-09,6078.35009765625,6084.7001953125,6040.4501953125,6050.14990234375,6050.14990234375,110000
2013-05-10,6046.25,6105.2998046875,6045.60009765625,6094.75,6094.75,111400
2013-05-13,6098.2001953125,6104.9501953125,5972.89990234375,5980.4501953125,5980.4501953125,107900
2013-05-14,5989.7001953125,6026.2001953125,5970.0498046875,5995.39990234375,5995.39990234375,119300
2013-05-15,6018.85009765625,6157.10009765625,6018.85009765625,6146.75,6146.75,153900
2013-05-16,6128.25,6187.2998046875,6128.25,6169.89990234375,6169.89990234375,158600
2013-05-17,6172.9501953125,6199.9501953125,6146.14990234375,6187.2998046875,6187.2998046875,147300
2013-05-20,6198.0,6229.4501953125,6146.0498046875,6156.89990234375,6156.89990234375,122300
2013-05-21,6152.35009765625,6180.25,6102.35009765625,6114.10009765625,6114.10009765625,130600
2013-05-22,6127.0498046875,6147.60009765625,6074.4501953125,6094.5,6094.5,133800
2013-05-23,6050.39990234375,6081.4501953125,5955.7001953125,5967.0498046875,5967.0498046875,198900
2013-05-24,6010.7001953125,6015.2998046875,5936.7998046875,5983.5498046875,5983.5498046875,161600
2013-05-27,5989.39990234375,6099.89990234375,5975.5498046875,6083.14990234375,6083.14990234375,115100
2013-05-28,6086.35009765625,6127.64990234375,6055.39990234375,6111.25,6111.25,139700
2013-05-29,6120.4501953125,6125.0498046875,6069.7998046875,6104.2998046875,6104.2998046875,120200
2013-05-30,6072.14990234375,6133.75,6072.14990234375,6124.0498046875,6124.0498046875,194100
2013-05-31,6098.7001953125,6106.25,5975.5498046875,5985.9501953125,5985.9501953125,175300
2013-06-03,5997.35009765625,6011.0,5916.35009765625,5939.2998046875,5939.2998046875,112100
2013-06-04,5941.10009765625,5981.60009765625,5910.25,5919.4501953125,5919.4501953125,114500
2013-06-05,5908.2998046875,5935.2001953125,5883.7001953125,5923.85009765625,5923.85009765625,110200
2013-06-06,5895.0,5956.5498046875,5869.5,5921.39990234375,5921.39990234375,114200
2013-06-07,5900.0498046875,5972.7001953125,5871.2998046875,5881.0,5881.0,118300
2013-06-10,5907.89990234375,5931.64990234375,5857.39990234375,5878.0,5878.0,100100
2013-06-11,5848.75,5868.0498046875,5780.35009765625,5788.7998046875,5788.7998046875,180900
2013-06-12,5771.75,5792.89990234375,5738.60009765625,5760.2001953125,5760.2001953125,140400
2013-06-13,5709.35009765625,5729.85009765625,5683.10009765625,5699.10009765625,5699.10009765625,142000
2013-06-14,5748.9501953125,5819.39990234375,5739.39990234375,5808.39990234375,5808.39990234375,124400
2013-06-17,5820.39990234375,5854.89990234375,5770.25,5850.0498046875,5850.0498046875,107200
2013-06-18,5841.89990234375,5863.39990234375,5804.2998046875,5813.60009765625,5813.60009765625,117500
2013-06-19,5805.75,5828.39990234375,5777.89990234375,5822.25,5822.25,115500
2013-06-20,5754.14990234375,5755.0,5645.64990234375,5655.89990234375,5655.89990234375,198400
2013-06-21,5639.89990234375,5686.14990234375,5616.85009765625,5667.64990234375,5667.64990234375,182400
2013-06-24,5638.0498046875,5640.0,5566.25,5590.25,5590.25,193500
2013-06-25,5606.9501953125,5666.25,5570.25,5609.10009765625,5609.10009765625,196600
2013-06-26,5627.9501953125,5635.25,5579.35009765625,5588.7001953125,5588.7001953125,160100
2013-06-27,5647.9501953125,5699.35009765625,5630.9501953125,5682.35009765625,5682.35009765625,239000
2013-06-28,5749.5,5852.9501953125,5749.5,5842.2001953125,5842.2001953125,214400
2013-07-01,5834.10009765625,5904.35009765625,5822.2001953125,5898.85009765625,5898.85009765625,144800
2013-07-02,5885.5,5898.7998046875,5852.2998046875,5857.5498046875,5857.5498046875,145700
2013-07-03,5811.9501953125,5815.0,5760.39990234375,5770.89990234375,5770.89990234375,160500
2013-07-04,5794.75,5848.2001953125,5786.0498046875,5836.9501953125,5836.9501953125,151900
2013-07-05,5889.9501953125,5900.4501953125,5858.4501953125,5867.89990234375,5867.89990234375,123600
2013-07-08,5833.14990234375,5833.85009765625,5775.5498046875,5811.5498046875,5811.5498046875,127600
2013-07-09,5834.60009765625,5864.9501953125,5834.60009765625,5859.0,5859.0,110400
2013-07-10,5869.89990234375,5879.35009765625,5802.85009765625,5816.7001953125,5816.7001953125,117500
2013-07-11,5894.5,5948.85009765625,5887.9501953125,5935.10009765625,5935.10009765625,120200
2013-07-12,6000.5,6019.0,5951.14990234375,6009.0,6009.0,127700
2013-07-15,5991.2001953125,6038.2001953125,5980.9501953125,6030.7998046875,6030.7998046875,116300
2013-07-16,5930.7998046875,5966.0498046875,5910.9501953125,5955.25,5955.25,151200
2013-07-17,5972.25,5989.7998046875,5926.75,5973.2998046875,5973.2998046875,191500
2013-07-18,5984.7001953125,6051.10009765625,5974.5498046875,6038.0498046875,6038.0498046875,171700
2013-07-19,6057.2001953125,6066.85009765625,6020.25,6029.2001953125,6029.2001953125,163300
2013-07-22,6009.75,6064.14990234375,6004.25,6031.7998046875,6031.7998046875,115200
2013-07-23,6064.2998046875,6093.35009765625,6061.2998046875,6077.7998046875,6077.7998046875,126500
2013-07-24,6032.2001953125,6047.25,5962.60009765625,5990.5,5990.5,151900
2013-07-25,5970.39990234375,5990.64990234375,5896.39990234375,5907.5,5907.5,237100
2013-07-26,5937.9501953125,5944.5,5869.5,5886.2001953125,5886.2001953125,174500
2013-07-29,5869.9501953125,5886.0,5825.7998046875,5831.64990234375,5831.64990234375,173400
2013-07-30,5836.0498046875,5861.2998046875,5747.60009765625,5755.0498046875,5755.0498046875,181500
2013-07-31,5738.35009765625,5752.10009765625,5675.75,5742.0,5742.0,235500
2013-08-01,5776.89990234375,5808.5,5676.85009765625,5727.85009765625,5727.85009765625,216800
2013-08-02,5750.0498046875,5761.85009765625,5649.0,5677.89990234375,5677.89990234375,222500
2013-08-05,5682.39990234375,5721.0,5661.5,5685.39990234375,5685.39990234375,197200
2013-08-06,5664.89990234375,5664.89990234375,5521.7998046875,5542.25,5542.25,216200
2013-08-07,5549.2998046875,5561.4501953125,5486.85009765625,5519.10009765625,5519.10009765625,245000
2013-08-08,5510.0498046875,5577.60009765625,5510.0498046875,5565.64990234375,5565.64990234375,204900
2013-08-12,5606.7001953125,5644.10009765625,5557.10009765625,5612.39990234375,5612.39990234375,195700
2013-08-13,5600.25,5704.75,5578.89990234375,5699.2998046875,5699.2998046875,223000
2013-08-14,5715.39990234375,5754.5498046875,5690.2001953125,5742.2998046875,5742.2998046875,223700
2013-08-16,5705.4501953125,5716.60009765625,5496.0498046875,5507.85009765625,5507.85009765625,248100
2013-08-19,5497.5498046875,5499.64990234375,5360.64990234375,5414.75,5414.75,219700
2013-08-20,5353.4501953125,5417.7998046875,5306.35009765625,5401.4501953125,5401.4501953125,261100
2013-08-21,5494.4501953125,5504.10009765625,5268.4501953125,5302.5498046875,5302.5498046875,255000
2013-08-22,5282.7998046875,5418.9501953125,5254.0498046875,5408.4501953125,5408.4501953125,284500
2013-08-23,5428.75,5478.7998046875,5377.7998046875,5471.75,5471.75,251500
2013-08-26,5499.39990234375,5528.7001953125,5454.4501953125,5476.5,5476.5,242000
2013-08-27,5426.5,5427.39990234375,5274.25,5287.4501953125,5287.4501953125,306000
2013-08-28,5233.4501953125,5317.7001953125,5118.85009765625,5285.0,5285.0,336000
2013-08-29,5316.5,5428.89990234375,5303.0,5409.0498046875,5409.0498046875,326500
2013-08-30,5407.4501953125,5493.2998046875,5360.2001953125,5471.7998046875,5471.7998046875,336400
2013-09-02,5480.25,5564.89990234375,5478.85009765625,5550.75,5550.75,214200
2013-09-03,5574.7001953125,5580.9501953125,5323.75,5341.4501953125,5341.4501953125,250300
2013-09-04,5358.64990234375,5460.25,5318.89990234375,5448.10009765625,5448.10009765625,237200
2013-09-05,5553.75,5625.75,5552.7001953125,5592.9501953125,5592.9501953125,274900
2013-09-06,5617.4501953125,5688.60009765625,5566.14990234375,5680.39990234375,5680.39990234375,253000
2013-09-10,5738.5,5904.85009765625,5738.2001953125,5896.75,5896.75,275200
2013-09-11,5887.25,5924.35009765625,5832.7001953125,5913.14990234375,5913.14990234375,265000
2013-09-12,5931.14990234375,5932.0,5815.7998046875,5850.7001953125,5850.7001953125,273000
2013-09-13,5828.0,5884.2998046875,5822.89990234375,5850.60009765625,5850.60009765625,190800
2013-09-16,5930.2998046875,5957.25,5798.14990234375,5840.5498046875,5840.5498046875,219500
2013-09-17,5824.2001953125,5857.7998046875,5804.89990234375,5850.2001953125,5850.2001953125,157900
2013-09-18,5872.75,5916.89990234375,5840.2001953125,5899.4501953125,5899.4501953125,153600
2013-09-19,6044.14990234375,6142.5,6040.14990234375,6115.5498046875,6115.5498046875,287200
2013-09-20,6104.5498046875,6130.9501953125,5932.85009765625,6012.10009765625,6012.10009765625,318600
2013-09-23,5945.7998046875,5989.39990234375,5871.39990234375,5889.75,5889.75,188300
2013-09-24,5855.0,5938.39990234375,5854.5498046875,5892.4501953125,5892.4501953125,187600
2013-09-25,5901.5498046875,5910.5498046875,5811.10009765625,5873.85009765625,5873.85009765625,200200
2013-09-26,5872.7998046875,5917.64990234375,5864.10009765625,5882.25,5882.25,220600
